url_path,views_total,views_unique
/nyadla-sys/whisper.tflite,57,35
/nyadla-sys/whisper.tflite/tree/main/models,22,9
/nyadla-sys/whisper.tflite/tree/main/whisper_android,13,9
/nyadla-sys/whisper.tflite/tree/main/release,6,5
/nyadla-sys/whisper.tflite/blob/main/models/whisper_tflite_model_generation_and_test.py,6,4
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app,5,2
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src,5,2
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src/main,4,2
/nyadla-sys/whisper.tflite/issues,4,1
/nyadla-sys/whisper.tflite/issues/47,3,3
