url_path,views_total,views_unique
/nyadla-sys/whisper.tflite,58,41
/nyadla-sys/whisper.tflite/tree/main/models,22,12
/nyadla-sys/whisper.tflite/tree/main,13,9
/nyadla-sys/whisper.tflite/tree/main/whisper_android,9,5
/nyadla-sys/whisper.tflite/blob/main/whisper_native/README.md,6,2
/nyadla-sys/whisper.tflite/tree/main/whisper_native,5,5
/nyadla-sys/whisper.tflite/blob/main/models/whisper-tiny-en.tflite,5,3
/nyadla-sys/whisper.tflite/issues,5,1
/nyadla-sys/whisper.tflite/blob/main/models/dtln_quantized.tflite,3,3
/nyadla-sys/whisper.tflite/issues/47,3,3
