url_path,views_total,views_unique
/nyadla-sys/whisper.tflite,62,44
/nyadla-sys/whisper.tflite/tree/main/models,27,17
/nyadla-sys/whisper.tflite/tree/main,21,9
/nyadla-sys/whisper.tflite/tree/main/whisper_android,15,11
/nyadla-sys/whisper.tflite/blob/main/models/whisper-tiny-en.tflite,10,6
/nyadla-sys/whisper.tflite/blob/main/models/generate_tflite_from_whisper.ipynb,9,3
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src/main,7,6
/nyadla-sys/whisper.tflite/tree/main/whisper_native,7,4
/nyadla-sys/whisper.tflite/tree/main/release,6,5
/nyadla-sys/whisper.tflite/issues/47,5,5
