url_path,views_total,views_unique
/nyadla-sys/whisper.tflite,96,58
/nyadla-sys/whisper.tflite/tree/main/whisper_android,38,24
/nyadla-sys/whisper.tflite/tree/main/models,34,23
/nyadla-sys/whisper.tflite/blob/main/models/generate_tflite_from_whisper.ipynb,23,4
/nyadla-sys/whisper.tflite/tree/main,20,11
/nyadla-sys/whisper.tflite/blob/main/models/whisper-tiny-en.tflite,14,8
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src,10,7
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src/main,10,6
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app,9,8
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src/main/assets,8,6
