url_path,views_total,views_unique
/nyadla-sys/whisper.tflite,61,46
/nyadla-sys/whisper.tflite/tree/main/whisper_android,27,11
/nyadla-sys/whisper.tflite/tree/main/models,8,6
/nyadla-sys/whisper.tflite/tree/main,8,4
/nyadla-sys/whisper.tflite/blob/main/README.md,4,4
/nyadla-sys/whisper.tflite/blob/main/models/generate_tflite_from_whisper.ipynb,4,4
/nyadla-sys/whisper.tflite/tree/main/whisper_android/release,4,4
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app,4,3
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src/main,4,3
/nyadla-sys/whisper.tflite/tree/main/whisper_android/pre_built_apk,4,3
