url_path,views_total,views_unique
/nyadla-sys/whisper.tflite,59,42
/nyadla-sys/whisper.tflite/tree/main/models,24,15
/nyadla-sys/whisper.tflite/tree/main,20,8
/nyadla-sys/whisper.tflite/tree/main/whisper_android,13,10
/nyadla-sys/whisper.tflite/blob/main/models/generate_tflite_from_whisper.ipynb,11,3
/nyadla-sys/whisper.tflite/blob/main/models/whisper-tiny-en.tflite,8,6
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src/main,7,6
/nyadla-sys/whisper.tflite/tree/main/whisper_native,7,4
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app,5,5
/nyadla-sys/whisper.tflite/tree/main/whisper_android/app/src,5,5
